timestamp,pos_x,pos_y,vel_x,vel_y,radius
2025-09-12 13:00:09.587965+00:00,315.0295104980469,210.15867614746094,0.0,-175.18595372137727,32.09221267700195
2025-09-12 13:00:09.607896+00:00,315.0295104980469,210.15867614746094,0.0,-131.79463847910665,32.09221267700195
2025-09-12 13:00:09.615982+00:00,314.7837829589844,210.0270233154297,-0.7598160171826458,-325.1201733977934,32.053680419921875
2025-09-12 13:00:09.621855+00:00,314.7837829589844,210.0270233154297,0.0,-446.8507948015245,32.053680419921875
2025-09-12 13:00:09.626829+00:00,314.7837829589844,210.0270233154297,0.0,-528.130716219243,32.053680419921875
2025-09-12 13:00:09.632098+00:00,314.7837829589844,210.0270233154297,0.0,-498.1854710030929,32.053680419921875
2025-09-12 13:00:09.636799+00:00,315.0,210.0,1.1490149678251693,-558.1318717928017,32.20268249511719
2025-09-12 13:00:09.640756+00:00,315.0,210.0,0.0,-663.4316490523346,32.20268249511719
2025-09-12 13:00:09.651892+00:00,315.0,210.0,0.0,-235.81515692304393,32.20268249511719
2025-09-12 13:00:09.656944+00:00,315.0,210.0,0.0,-519.4625291221164,32.20268249511719
2025-09-12 13:00:09.669902+00:00,315.0295104980469,210.15867614746094,0.05694061384137808,-202.44480066842291,32.09221267700195
2025-09-12 13:00:09.675097+00:00,315.0295104980469,210.15867614746094,0.0,-505.66561737697054,32.09221267700195
2025-09-12 13:00:09.684992+00:00,315.3714294433594,210.4857177734375,0.8639989522326864,-265.1129965994409,32.03504180908203
2025-09-12 13:00:09.692026+00:00,315.3714294433594,210.4857177734375,0.0,-373.89107162599083,32.03504180908203
2025-09-12 13:00:09.701951+00:00,315.34783935546875,210.47825622558594,-0.05943345161286766,-265.1608643010244,32.026702880859375
2025-09-12 13:00:09.706863+00:00,315.34783935546875,210.47825622558594,0.0,-535.197666381824,32.026702880859375
2025-09-12 13:00:09.714918+00:00,315.3714294433594,210.4857177734375,0.07324658417529392,-326.75305938411304,32.03504180908203
2025-09-12 13:00:09.719864+00:00,315.3714294433594,210.4857177734375,0.0,-531.7336898829499,32.03504180908203
2025-09-12 13:00:09.730898+00:00,315.0,210.0,-0.8416710704813696,-239.03403078619675,32.20268249511719
2025-09-12 13:00:09.735804+00:00,315.0,210.0,0.0,-534.9609723648516,32.20268249511719
